Customer ID,Product ID,Order ID,Ship Mode,Sales,Quantity,Discount,Profit
JD-15895,FUR-FU-10001861,CA-2016-142545,Standard Class,77.6,4,0.0,38.024
JD-15895,OFF-BI-10002706,CA-2016-142545,Standard Class,14.28,1,0.0,6.5688
JH-15910,FUR-TA-10002533,US-2017-152380,Standard Class,219.075,3,0.5,-131.445
AS-10225,FUR-FU-10002671,CA-2015-144253,Second Class,26.8,2,0.0,12.864
KB-16600,OFF-AR-10003651,CA-2014-130960,Standard Class,9.84,3,0.0,2.8536
CR-12625,OFF-BI-10001072,CA-2014-111003,Standard Class,45.48,3,0.0,20.9208
CR-12625,OFF-AR-10002135,CA-2014-111003,Standard Class,289.2,6,0.0,83.868
SH-20395,OFF-AR-10002804,CA-2017-126774,First Class,4.89,1,0.0,2.0049
BP-11185,FUR-FU-10001918,CA-2016-142902,Second Class,15.136,4,0.2,3.5948
BP-11185,FUR-CH-10004086,CA-2016-142902,Second Class,466.768,2,0.2,52.5114
BP-11185,FUR-FU-10001756,CA-2016-142902,Second Class,15.232,1,0.2,1.7136
BP-11185,OFF-LA-10000634,CA-2016-142902,Second Class,6.264,3,0.2,2.0358
TS-21205,FUR-FU-10001588,CA-2014-120887,Standard Class,87.54,3,0.0,37.6422
AG-10525,TEC-PH-10002398,CA-2014-167850,Standard Class,178.384,2,0.2,22.298
AG-10525,OFF-PA-10001937,CA-2014-167850,Standard Class,15.552,3,0.2,5.4432
SP-20860,OFF-AR-10003373,CA-2014-164259,First Class,99.136,4,0.2,8.6744
NM-18445,FUR-CH-10002602,CA-2014-164973,Standard Class,135.882,1,0.1,24.1568
NM-18445,TEC-MA-10002927,CA-2014-164973,Standard Class,3991.98,2,0.0,1995.99
NM-18445,TEC-PH-10004093,CA-2014-164973,Standard Class,275.94,6,0.0,80.0226
NM-18445,TEC-AC-10000892,CA-2014-164973,Standard Class,360.0,4,0.0,129.6
NM-18445,OFF-ST-10002974,CA-2014-164973,Standard Class,43.57,1,0.0,13.071
FA-14230,OFF-FA-10000624,CA-2014-156601,Standard Class,7.16,2,0.0,3.58
GK-14620,OFF-BI-10004593,CA-2016-162138,Standard Class,251.52,6,0.2,81.744
GK-14620,TEC-AC-10001908,CA-2016-162138,Standard Class,99.99,1,0.0,34.9965
DJ-13510,FUR-FU-10001967,CA-2017-153339,Second Class,15.992,1,0.2,0.9995
PO-18850,TEC-PH-10003645,US-2016-141544,First Class,290.898,3,0.4,-67.8762
PO-18850,OFF-ST-10000675,US-2016-141544,First Class,54.224,2,0.2,3.389
PO-18850,FUR-CH-10003312,US-2016-141544,First Class,786.744,4,0.3,-258.5016
PO-18850,OFF-LA-10001074,US-2016-141544,First Class,100.24,10,0.2,33.831
PO-18850,OFF-BI-10001524,US-2016-141544,First Class,37.764,6,0.7,-27.6936
JL-15850,TEC-PH-10004614,US-2016-150147,Second Class,82.8,2,0.4,-20.7
JL-15850,OFF-BI-10001153,US-2016-150147,Second Class,20.724,2,0.7,-13.816
JL-15850,OFF-BI-10001982,US-2016-150147,Second Class,4.896,3,0.7,-3.4272
DB-13615,OFF-BI-10001922,CA-2015-137946,Second Class,4.752,1,0.2,1.6038
DB-13615,TEC-CO-10001449,CA-2015-137946,Second Class,959.984,2,0.2,335.9944
DB-13615,OFF-BI-10004140,CA-2015-137946,Second Class,14.368,4,0.2,4.49
AC-10420,OFF-BI-10003314,CA-2014-129924,Standard Class,7.712,2,0.2,2.7956
AC-10420,FUR-TA-10004575,CA-2014-129924,Standard Class,698.352,3,0.2,-17.4588
KL-16645,OFF-FA-10000490,CA-2015-128167,Second Class,4.96,4,0.0,2.3312
JD-15895,OFF-AR-10000122,CA-2014-122336,Second Class,17.856,4,0.2,1.116
JD-15895,OFF-BI-10003656,CA-2014-122336,Second Class,509.97,10,0.7,-407.976
JD-15895,OFF-FA-10002780,CA-2014-122336,Second Class,30.992,13,0.2,10.0724
JD-15895,TEC-PH-10000702,CA-2014-122336,Second Class,71.928,12,0.4,8.3916
CS-12130,OFF-ST-10000107,US-2015-120712,Standard Class,88.8,4,0.2,-2.22
CC-12550,TEC-PH-10002293,CA-2017-169901,Standard Class,47.976,3,0.2,4.7976
TD-20995,OFF-AR-10004027,CA-2017-134306,Standard Class,7.56,3,0.0,3.0996
TD-20995,OFF-PA-10000249,CA-2017-134306,Standard Class,24.56,2,0.0,11.5432
TD-20995,OFF-AR-10001374,CA-2017-134306,Standard Class,12.96,2,0.0,4.1472
AB-10060,TEC-AC-10000290,CA-2016-129714,First Class,6.79,1,0.0,2.3086
AB-10060,OFF-PA-10001970,CA-2016-129714,First Class,24.56,2,0.0,11.5432
AB-10060,OFF-BI-10002160,CA-2016-129714,First Class,3.048,1,0.2,1.0668
AB-10060,OFF-PA-10001970,CA-2016-129714,First Class,49.12,4,0.0,23.0864
AB-10060,OFF-BI-10004995,CA-2016-129714,First Class,4355.168,4,0.2,1415.4296
JL-15505,FUR-BO-10002268,CA-2016-138520,Standard Class,388.704,6,0.2,-4.8588
JL-15505,OFF-EN-10001137,CA-2016-138520,Standard Class,8.26,2,0.0,3.7996
JL-15505,OFF-AR-10002399,CA-2016-138520,Standard Class,17.04,4,0.0,6.9864
JL-15505,OFF-PA-10002713,CA-2016-138520,Standard Class,34.4,5,0.0,15.824
HK-14890,OFF-PA-10002666,CA-2016-130001,Standard Class,36.24,5,0.2,11.325
VB-21745,OFF-AP-10001124,CA-2017-155698,First Class,647.84,8,0.0,168.4384
VB-21745,OFF-LA-10001158,CA-2017-155698,First Class,20.7,2,0.0,9.936
KW-16435,OFF-LA-10001158,CA-2017-144904,Standard Class,20.7,2,0.0,9.936
KW-16435,FUR-CH-10000785,CA-2017-144904,Standard Class,488.646,3,0.1,86.8704
KW-16435,OFF-AR-10003732,CA-2017-144904,Standard Class,5.56,2,0.0,1.4456
KW-16435,FUR-FU-10000023,CA-2017-144904,Standard Class,47.12,8,0.0,20.7328
JD-16060,OFF-ST-10001713,CA-2014-123344,Standard Class,211.96,4,0.0,8.4784
MK-17905,OFF-BI-10002412,CA-2016-155516,Same Day,23.2,4,0.0,10.44
MK-17905,OFF-SU-10001225,CA-2016-155516,Same Day,7.36,2,0.0,0.1472
MK-17905,OFF-ST-10002406,CA-2016-155516,Same Day,104.79,7,0.0,29.3412
MK-17905,FUR-BO-10002545,CA-2016-155516,Same Day,1043.92,4,0.0,271.4192
GT-14755,OFF-PA-10002036,CA-2017-104745,Standard Class,25.92,5,0.2,9.396
GT-14755,OFF-ST-10002205,CA-2017-104745,Standard Class,53.424,3,0.2,4.6746
AG-10900,OFF-BI-10001982,US-2014-119137,Standard Class,8.16,5,0.7,-5.712
AG-10900,TEC-AC-10003911,US-2014-119137,Standard Class,1023.936,8,0.2,179.1888
AG-10900,OFF-AR-10000658,US-2014-119137,Standard Class,9.24,1,0.2,0.924
AG-10900,TEC-AC-10002076,US-2014-119137,Standard Class,479.04,10,0.2,-29.94
MM-18280,OFF-PA-10003039,US-2016-134656,First Class,99.136,4,0.2,30.98
AR-10405,FUR-TA-10004915,US-2017-134481,Standard Class,1488.424,7,0.3,-297.6848
RA-19915,OFF-AP-10000696,CA-2015-130792,Standard Class,8.652,3,0.8,-20.3322
RA-19915,OFF-ST-10003327,CA-2015-130792,Standard Class,23.832,3,0.2,2.6811
RA-19915,OFF-BI-10000309,CA-2015-130792,Standard Class,12.176,4,0.8,-18.8728
AS-10285,OFF-PA-10004734,CA-2016-134775,First Class,50.96,7,0.0,25.48
AS-10285,OFF-BI-10002225,CA-2016-134775,First Class,49.536,3,0.2,17.3376
LA-16780,TEC-AC-10004708,CA-2015-125395,Second Class,41.9,2,0.0,8.799
DO-13435,FUR-TA-10000617,US-2015-168935,Standard Class,375.4575,3,0.45,-157.0095
DO-13435,TEC-AC-10002335,US-2015-168935,Standard Class,83.976,3,0.2,-1.0497
DK-13225,TEC-MA-10001681,CA-2015-122756,Standard Class,482.34,4,0.7,-337.638
DK-13225,FUR-FU-10001935,CA-2015-122756,Standard Class,2.96,1,0.2,0.777
NG-18430,OFF-AR-10004757,CA-2014-115973,First Class,2.624,1,0.2,0.4264
MV-18190,OFF-BI-10000050,CA-2017-101798,Standard Class,23.36,4,0.2,7.884
MV-18190,TEC-AC-10001998,CA-2017-101798,Standard Class,39.98,2,0.0,13.5932
JG-15115,TEC-PH-10003012,US-2014-135972,Second Class,246.384,2,0.2,27.7182
JG-15115,TEC-CO-10002313,US-2014-135972,Second Class,1799.97,3,0.0,701.9883
BP-11095,OFF-BI-10003982,US-2014-134971,Second Class,12.462,3,0.8,-20.5623
VP-21730,OFF-BI-10004492,CA-2017-102946,Standard Class,75.792,3,0.2,25.5798
SS-20140,OFF-ST-10000798,CA-2017-165603,Second Class,49.96,2,0.0,9.4924
SS-20140,OFF-PA-10002552,CA-2017-165603,Second Class,12.96,2,0.0,6.2208
HP-14815,OFF-SU-10002573,CA-2015-122259,Standard Class,70.12,4,0.0,21.036
AG-10675,OFF-ST-10001580,CA-2016-108987,Second Class,35.952,3,0.2,3.5952
AG-10675,FUR-BO-10004834,CA-2016-108987,Second Class,2396.2656,4,0.32,-317.1528
AG-10675,OFF-ST-10000934,CA-2016-108987,Second Class,131.136,4,0.2,-32.784
AG-10675,TEC-AC-10000158,CA-2016-108987,Second Class,57.584,2,0.2,0.7198
LF-17185,OFF-PA-10001947,CA-2014-113166,First Class,9.568,2,0.2,3.4684
SP-20650,OFF-AR-10003478,CA-2014-155208,Standard Class,39.072,6,0.2,9.768
RF-19840,OFF-AP-10004249,CA-2017-117933,Standard Class,35.91,3,0.0,9.6957
KH-16510,TEC-AC-10000158,CA-2017-117457,Standard Class,179.95,5,0.0,37.7895
KH-16510,TEC-CO-10004115,CA-2017-117457,Standard Class,1199.976,3,0.2,434.9913
KH-16510,OFF-PA-10003724,CA-2017-117457,Standard Class,27.15,5,0.0,13.3035
KH-16510,FUR-TA-10002041,CA-2017-117457,Standard Class,1004.024,7,0.2,-112.9527
KH-16510,OFF-PA-10002893,CA-2017-117457,Standard Class,9.68,1,0.0,4.6464
KH-16510,OFF-LA-10003766,CA-2017-117457,Standard Class,28.35,9,0.0,13.608
KH-16510,OFF-PA-10001970,CA-2017-117457,Standard Class,55.98,1,0.0,27.4302
KH-16510,FUR-BO-10001972,CA-2017-117457,Standard Class,1336.829,13,0.15,31.4548
KH-16510,FUR-CH-10003956,CA-2017-117457,Standard Class,113.568,2,0.2,-18.4548
KC-16675,OFF-PA-10000157,CA-2017-142636,Standard Class,139.86,7,0.0,65.7342
KC-16675,FUR-CH-10001891,CA-2017-142636,Standard Class,307.136,4,0.2,26.8744
CJ-12010,OFF-AR-10004344,CA-2017-122105,Standard Class,95.92,8,0.0,25.8984
PB-19150,FUR-CH-10004886,CA-2016-148796,Standard Class,383.8,5,0.2,38.38
VB-21745,OFF-PA-10003845,CA-2017-154816,Standard Class,5.78,1,0.0,2.8322
SP-20860,OFF-AR-10001573,CA-2017-110478,Standard Class,9.32,4,0.0,2.7028
SP-20860,OFF-EN-10000483,CA-2017-110478,Standard Class,15.25,1,0.0,7.015
JE-15745,TEC-AC-10004114,CA-2014-142048,First Class,196.752,6,0.2,56.5662
MP-17965,FUR-FU-10004712,CA-2017-125388,Standard Class,56.56,4,0.0,14.7056
MP-17965,OFF-ST-10000918,CA-2017-125388,Standard Class,32.7,3,0.0,8.502
NF-18385,FUR-CH-10000015,CA-2017-155705,Second Class,866.4,4,0.0,225.264
JM-15265,FUR-FU-10003347,CA-2017-149160,Second Class,28.4,2,0.0,11.076
JM-15265,OFF-BI-10001543,CA-2017-149160,Second Class,287.92,8,0.0,138.2016
SD-20485,TEC-MA-10000029,CA-2014-101476,First Class,69.99,1,0.0,30.0957
KH-16630,OFF-AR-10000369,CA-2017-152275,Standard Class,6.672,6,0.2,0.5004
RB-19795,OFF-BI-10004584,US-2016-123750,Standard Class,189.588,2,0.7,-145.3508
RB-19795,TEC-AC-10004659,US-2016-123750,Standard Class,408.744,7,0.2,76.6395
RB-19795,TEC-AC-10004659,US-2016-123750,Standard Class,291.96,5,0.2,54.7425
RB-19795,OFF-ST-10000617,US-2016-123750,Standard Class,4.768,2,0.2,-0.7748
DB-13060,OFF-ST-10003306,CA-2016-127369,First Class,714.3,5,0.0,207.147
MK-18160,OFF-BI-10000773,US-2014-150574,Standard Class,4.812,2,0.7,-3.6892
MK-18160,TEC-AC-10002600,US-2014-150574,Standard Class,247.8,5,0.2,-18.585
PO-19180,TEC-MA-10002937,CA-2016-147375,Second Class,1007.979,3,0.3,43.1991
PO-19180,OFF-PA-10001970,CA-2016-147375,Second Class,313.488,7,0.2,113.6394
BB-11545,OFF-PA-10002230,CA-2017-130043,Standard Class,31.872,8,0.2,11.5536
CV-12805,FUR-CH-10003396,CA-2017-157252,Second Class,207.846,3,0.1,2.3094
PK-19075,FUR-FU-10000246,CA-2016-115756,Second Class,12.22,1,0.0,3.666
PK-19075,OFF-ST-10000060,CA-2016-115756,Second Class,194.94,3,0.0,23.3928
PK-19075,OFF-ST-10003058,CA-2016-115756,Second Class,70.95,3,0.0,20.5755
PK-19075,OFF-PA-10002222,CA-2016-115756,Second Class,91.36,4,0.0,42.0256
PK-19075,FUR-CH-10002372,CA-2016-115756,Second Class,242.94,3,0.0,29.1528
PK-19075,OFF-LA-10001317,CA-2016-115756,Second Class,22.05,7,0.0,10.584
TB-21595,FUR-FU-10000206,CA-2017-154214,Second Class,2.91,1,0.0,1.3677
RB-19360,OFF-AR-10000588,CA-2016-166674,Second Class,59.52,3,0.0,15.4752
RB-19360,OFF-ST-10001469,CA-2016-166674,Second Class,161.94,3,0.0,9.7164
RB-19360,OFF-AR-10001953,CA-2016-166674,Second Class,263.88,6,0.0,71.2476
RB-19360,OFF-AR-10003156,CA-2016-166674,Second Class,30.48,3,0.0,7.9248
RB-19360,OFF-AR-10004974,CA-2016-166674,Second Class,9.84,3,0.0,2.8536
RB-19360,TEC-PH-10002365,CA-2016-166674,Second Class,35.12,4,0.0,9.1312
EB-13705,FUR-TA-10001539,CA-2017-147277,Standard Class,284.364,2,0.4,-75.8304
EB-13705,OFF-ST-10000142,CA-2017-147277,Standard Class,665.408,2,0.2,66.5408
KH-16630,TEC-AC-10001772,CA-2016-100153,Standard Class,63.88,4,0.0,24.9132
SC-20095,FUR-CH-10000225,US-2014-110674,Standard Class,129.568,2,0.2,-24.294
NF-18385,FUR-CH-10002331,US-2016-157945,Standard Class,747.558,3,0.3,-96.1146
NF-18385,OFF-EN-10001415,US-2016-157945,Standard Class,8.928,2,0.2,3.348
JH-15985,OFF-AP-10002472,CA-2015-109638,Standard Class,103.92,4,0.0,36.372
JH-15985,TEC-AC-10004571,CA-2015-109638,Standard Class,899.91,9,0.0,377.9622
JH-15985,OFF-BI-10001098,CA-2015-109638,Standard Class,51.312,3,0.2,18.6006
TN-21040,FUR-FU-10000023,CA-2016-109869,Standard Class,23.56,5,0.2,7.068
TN-21040,FUR-TA-10001889,CA-2016-109869,Standard Class,1272.63,6,0.5,-814.4832
TN-21040,OFF-BI-10000315,CA-2016-109869,Standard Class,28.485,5,0.7,-20.889
TN-21040,OFF-SU-10003505,CA-2016-109869,Standard Class,185.376,2,0.2,-34.758
TN-21040,OFF-AP-10002578,CA-2016-109869,Standard Class,78.272,2,0.2,5.8704
JS-15940,FUR-FU-10002918,US-2015-101399,Standard Class,254.744,7,0.6,-312.0614
DS-13180,FUR-BO-10002824,CA-2017-154907,Standard Class,205.3328,2,0.32,-36.2352
CC-12670,OFF-BI-10002194,US-2016-100419,Second Class,4.788,3,0.8,-7.9002
MH-17785,OFF-PA-10004071,CA-2015-154144,Standard Class,55.48,1,0.0,26.6304
JP-15520,OFF-ST-10002743,CA-2014-144666,Second Class,340.92,3,0.0,3.4092
JP-15520,FUR-BO-10001601,CA-2014-144666,Second Class,222.666,2,0.15,10.4784
JP-15520,TEC-PH-10002680,CA-2014-144666,Second Class,703.968,4,0.2,87.996
JP-15520,OFF-ST-10001321,CA-2014-144666,Second Class,92.52,6,0.0,24.9804
JP-15520,OFF-PA-10001509,CA-2014-144666,Second Class,62.65,7,0.0,28.819
JP-15520,OFF-PA-10003465,CA-2014-144666,Second Class,94.85,5,0.0,45.528
KH-16690,TEC-PH-10000149,CA-2016-103891,Standard Class,95.76,6,0.2,7.182
JE-15475,FUR-FU-10002671,CA-2016-152632,Standard Class,40.2,3,0.0,19.296
JG-15805,OFF-AR-10003045,CA-2016-100790,Standard Class,14.7,5,0.0,6.615
JG-15805,OFF-ST-10000689,CA-2016-100790,Standard Class,704.25,5,0.0,84.51
XP-21865,TEC-AC-10001445,CA-2014-134677,Standard Class,9.09,3,0.0,1.9089
EM-14065,OFF-AR-10002053,CA-2014-127691,Standard Class,5.96,2,0.0,1.6688
EM-14065,TEC-AC-10002567,CA-2014-127691,Standard Class,159.98,2,0.0,57.5928
MT-18070,OFF-LA-10003923,CA-2017-140963,First Class,29.6,2,0.0,14.8
MT-18070,FUR-BO-10001337,CA-2017-140963,First Class,514.165,5,0.15,-30.245
MT-18070,TEC-PH-10001924,CA-2017-140963,First Class,279.96,5,0.2,17.4975
SA-20830,TEC-PH-10001363,CA-2014-154627,First Class,2735.952,6,0.2,341.994
CW-11905,TEC-PH-10000376,CA-2014-133753,Second Class,7.992,1,0.2,0.5994
CW-11905,TEC-AC-10000303,CA-2014-133753,Second Class,63.984,2,0.2,10.3974
CW-11905,OFF-AR-10001953,CA-2014-133753,Second Class,70.368,2,0.2,6.1572
AJ-10960,OFF-ST-10001809,CA-2014-113362,Standard Class,449.15,5,0.0,8.983
AJ-10960,OFF-EN-10003845,CA-2014-113362,Standard Class,11.07,3,0.0,5.0922
SS-20590,TEC-AC-10000991,CA-2016-169166,Standard Class,93.98,2,0.0,13.1572
RO-19780,FUR-TA-10001857,US-2016-120929,Second Class,189.882,3,0.4,-94.941
MD-17350,OFF-EN-10001434,CA-2015-134782,Standard Class,105.42,2,0.0,51.6558
SC-20095,OFF-BI-10002498,CA-2016-126158,Standard Class,119.616,8,0.2,40.3704
SC-20095,FUR-FU-10004864,CA-2016-126158,Standard Class,255.76,4,0.0,81.8432
SC-20095,FUR-CH-10002602,CA-2016-126158,Standard Class,241.568,2,0.2,18.1176
SC-20095,FUR-FU-10000073,CA-2016-126158,Standard Class,69.3,9,0.0,22.869
MY-17380,OFF-BI-10001670,US-2016-105578,Standard Class,22.62,2,0.7,-15.08
MY-17380,OFF-BI-10001658,US-2016-105578,Standard Class,14.952,2,0.7,-11.9616
MY-17380,FUR-CH-10001215,US-2016-105578,Standard Class,801.568,2,0.2,50.098
MY-17380,OFF-BI-10000831,US-2016-105578,Standard Class,2.376,3,0.7,-1.9008
MY-17380,OFF-PA-10000357,US-2016-105578,Standard Class,32.792,1,0.2,11.8871
EB-13705,OFF-BI-10003274,CA-2017-134978,Second Class,15.92,5,0.2,5.373
CM-12385,OFF-AR-10001662,CA-2015-145352,Standard Class,2.74,1,0.0,0.7398
CM-12385,OFF-AR-10003856,CA-2015-145352,Standard Class,8.34,3,0.0,2.1684
CM-12385,OFF-ST-10001228,CA-2015-145352,Standard Class,46.74,3,0.0,11.685
CM-12385,OFF-BI-10003527,CA-2015-145352,Standard Class,6354.95,5,0.0,3177.475
LS-17245,FUR-FU-10001290,CA-2017-135307,First Class,126.3,3,0.0,40.416
LS-17245,TEC-AC-10002399,CA-2017-135307,First Class,38.04,2,0.0,12.1728
LF-17185,OFF-AR-10002053,CA-2016-106341,First Class,7.152,3,0.2,0.7152
BN-11515,OFF-AR-10003811,CA-2017-163405,Standard Class,6.63,3,0.0,1.7901
BN-11515,OFF-AR-10001246,CA-2017-163405,Standard Class,5.88,2,0.0,1.7052
AD-10180,TEC-CO-10003236,CA-2017-127432,Standard Class,2999.95,5,0.0,1379.977
AD-10180,OFF-ST-10004507,CA-2017-127432,Standard Class,51.45,3,0.0,13.8915
AD-10180,OFF-PA-10001667,CA-2017-127432,Standard Class,11.96,2,0.0,5.382
AD-10180,OFF-ST-10004459,CA-2017-127432,Standard Class,1126.02,3,0.0,56.301
DB-13210,TEC-AC-10000171,CA-2015-157812,Standard Class,18.392,1,0.2,5.2877
DB-13210,OFF-ST-10000736,CA-2015-157812,Standard Class,129.568,2,0.2,-25.9136
DB-13210,OFF-BI-10000285,CA-2015-157812,Standard Class,14.112,9,0.8,-21.168
MC-17605,FUR-TA-10001857,CA-2017-145142,First Class,210.98,2,0.0,21.098
LH-17155,TEC-PH-10003555,US-2016-139486,First Class,55.176,3,0.2,-12.4146
LH-17155,TEC-AC-10003832,US-2016-139486,First Class,66.26,2,0.0,27.1666
BD-11605,OFF-FA-10002815,CA-2015-158792,Standard Class,22.2,5,0.0,10.434
PH-18790,FUR-CH-10003379,CA-2017-113558,Standard Class,683.952,3,0.2,42.747
PH-18790,FUR-FU-10001756,CA-2017-113558,Standard Class,45.696,3,0.2,5.1408
MG-18145,OFF-ST-10004963,US-2015-138303,Standard Class,36.336,3,0.2,-7.2672
MG-18145,OFF-SU-10002881,US-2015-138303,Standard Class,666.248,1,0.2,-149.9058
MG-18145,OFF-EN-10001335,US-2015-138303,Standard Class,52.512,6,0.2,19.692
KB-16240,FUR-CH-10000595,CA-2015-102848,Second Class,190.72,1,0.2,11.92
JC-15340,FUR-FU-10000448,US-2017-129441,Standard Class,47.94,3,0.0,2.397
RL-19615,TEC-PH-10000984,CA-2016-168753,Second Class,979.95,5,0.0,274.386
RL-19615,OFF-BI-10002557,CA-2016-168753,Second Class,22.75,5,0.0,11.375
AA-10375,OFF-ST-10001325,CA-2016-126613,Standard Class,16.768,2,0.2,1.4672
EP-13915,OFF-BI-10002429,US-2017-122637,Second Class,42.616,7,0.8,-68.1856
MP-17470,OFF-BI-10004528,CA-2015-147851,Standard Class,10.752,4,0.2,3.36
DK-12985,OFF-AP-10001271,CA-2015-134894,Standard Class,152.94,3,0.0,41.2938
DK-12985,FUR-CH-10002647,CA-2015-134894,Standard Class,283.92,4,0.0,70.98
BD-11500,TEC-AC-10001432,CA-2014-140795,First Class,468.9,6,0.0,206.316
ES-14080,TEC-PH-10002262,CA-2016-136924,First Class,380.864,8,0.2,38.0864
LM-17065,OFF-ST-10001809,US-2015-120161,Standard Class,646.776,9,0.2,-145.5246
PG-18895,TEC-AC-10001465,CA-2014-103849,Standard Class,58.112,2,0.2,7.264
PG-18895,TEC-PH-10002597,CA-2014-103849,Standard Class,100.792,1,0.2,6.2995
PG-18895,FUR-FU-10000723,CA-2014-103849,Standard Class,66.112,4,0.6,-84.2928
AS-10135,OFF-BI-10000404,CA-2017-162929,First Class,41.28,6,0.2,13.932
AS-10135,OFF-PA-10002986,CA-2017-162929,First Class,13.36,2,0.0,6.4128
DK-13225,OFF-ST-10000604,CA-2015-113173,Second Class,250.272,9,0.2,15.642
DK-13225,OFF-BI-10004738,CA-2015-113173,Second Class,11.364,3,0.8,-17.046
DK-13225,OFF-SU-10001935,CA-2015-113173,Second Class,8.72,5,0.2,-1.744
BD-11320,FUR-CH-10002024,CA-2016-136406,Second Class,1121.568,2,0.2,0.0
RC-19960,FUR-FU-10003039,CA-2017-112774,First Class,34.504,1,0.2,6.0382
GT-14710,OFF-FA-10004248,CA-2017-101945,Standard Class,10.824,3,0.2,2.5707
DK-13225,OFF-ST-10001780,CA-2017-100650,Second Class,1295.78,2,0.0,310.9872
AJ-10945,OFF-AR-10003560,CA-2014-155852,Second Class,19.456,4,0.2,3.4048
OT-18730,OFF-LA-10001297,CA-2016-113243,Standard Class,20.7,2,0.0,9.936
OT-18730,FUR-TA-10004256,CA-2016-113243,Standard Class,1335.68,4,0.2,-217.048
OT-18730,OFF-PA-10003441,CA-2016-113243,Standard Class,32.4,5,0.0,15.552
LP-17080,FUR-FU-10003347,CA-2017-118731,Second Class,42.6,3,0.0,16.614
LP-17080,OFF-BI-10000069,CA-2017-118731,Second Class,84.056,7,0.2,27.3182
CA-12775,OFF-AP-10003914,CA-2014-145576,Second Class,13.0,5,0.2,1.3
CA-12775,FUR-FU-10004020,CA-2014-145576,Second Class,13.128,3,0.2,3.7743
JF-15490,OFF-FA-10003467,CA-2015-130736,First Class,3.96,2,0.0,0.0
JF-15490,OFF-LA-10000634,CA-2015-130736,First Class,2.61,1,0.0,1.2006
FP-14320,TEC-PH-10002496,CA-2017-137099,First Class,374.376,3,0.2,46.797
EB-13840,OFF-PA-10004530,CA-2017-156951,Standard Class,91.84,8,0.0,45.0016
EB-13840,OFF-BI-10001107,CA-2017-156951,Standard Class,81.088,7,0.2,27.3672
EB-13840,OFF-PA-10004451,CA-2017-156951,Standard Class,19.44,3,0.0,9.3312
EB-13840,FUR-CH-10004997,CA-2017-156951,Standard Class,451.152,3,0.2,0.0
JF-15415,OFF-LA-10001297,CA-2017-164826,Standard Class,72.45,7,0.0,34.776
JF-15415,OFF-FA-10000585,CA-2017-164826,Standard Class,13.96,4,0.0,6.4216
JF-15415,OFF-BI-10001922,CA-2017-164826,Standard Class,33.264,7,0.2,11.2266
JF-15415,TEC-PH-10000347,CA-2017-164826,Standard Class,14.85,3,0.0,4.0095
SF-20200,OFF-AR-10003394,CA-2016-127250,Standard Class,8.82,3,0.0,2.3814
TG-21640,OFF-PA-10004530,CA-2015-149713,Second Class,160.72,14,0.0,78.7528
TG-21640,OFF-PA-10001450,CA-2015-149713,Second Class,19.92,4,0.0,9.7608
TG-21640,OFF-SU-10001574,CA-2015-149713,Second Class,7.3,2,0.0,2.19
CS-11950,OFF-ST-10002974,CA-2017-118640,Standard Class,69.712,2,0.2,8.714
CS-11950,FUR-FU-10001475,CA-2017-118640,Standard Class,8.792,1,0.6,-5.7148
CC-12145,OFF-SU-10004498,CA-2015-132906,Standard Class,51.52,4,0.0,1.5456
DV-13465,TEC-PH-10004977,CA-2017-145233,Standard Class,470.376,3,0.2,52.9173
DV-13465,TEC-PH-10000586,CA-2017-145233,Standard Class,105.584,2,0.2,9.2386
DV-13465,OFF-AP-10000358,CA-2017-145233,Standard Class,31.152,3,0.2,3.5046
DV-13465,OFF-BI-10002764,CA-2017-145233,Standard Class,6.783,7,0.7,-4.7481
DV-13465,TEC-PH-10001254,CA-2017-145233,Standard Class,406.368,4,0.2,30.4776
BD-11725,FUR-CH-10003956,CA-2015-128139,Standard Class,70.98,1,0.0,4.9686
BD-11725,OFF-LA-10003930,CA-2015-128139,Standard Class,294.93,3,0.0,144.5157
ZC-21910,TEC-PH-10003800,US-2016-156986,Standard Class,84.784,2,0.2,-20.1362
ZC-21910,OFF-PA-10002005,US-2016-156986,Standard Class,20.736,4,0.2,7.2576
ZC-21910,OFF-BI-10002498,US-2016-156986,Standard Class,16.821,3,0.7,-12.8961
ZC-21910,OFF-PA-10004101,US-2016-156986,Standard Class,10.368,2,0.2,3.6288
MS-17830,OFF-AR-10004078,CA-2014-135405,Standard Class,9.344,2,0.2,1.168
MS-17830,TEC-AC-10001266,CA-2014-135405,Standard Class,31.2,3,0.2,9.75
LR-16915,OFF-AP-10004708,CA-2014-131450,Standard Class,76.12,2,0.0,22.0748
LR-16915,TEC-CO-10004115,CA-2014-131450,Standard Class,1199.976,3,0.2,434.9913
LR-16915,TEC-PH-10002398,CA-2014-131450,Standard Class,445.96,5,0.2,55.745
LR-16915,FUR-FU-10001979,CA-2014-131450,Standard Class,327.76,8,0.0,91.7728
TP-21130,OFF-SU-10004115,CA-2016-120180,First Class,11.632,2,0.2,1.0178
CK-12205,TEC-PH-10001425,US-2016-100720,Standard Class,143.982,3,0.4,-28.7964
CK-12205,TEC-PH-10003963,US-2016-100720,Standard Class,494.376,4,0.4,-115.3544
CK-12205,OFF-SU-10001574,US-2016-100720,Standard Class,5.84,2,0.2,0.73
